,地址,经度,纬度,等级
七宝社区卫生服务中心沪星村卫生室,七宝镇沪星村,121.32576753715226,31.16692700783724,一级
七宝社区卫生服务中心友谊村卫生室,七宝镇友谊村,121.35133995681664,31.14193784793202,一级
七宝社区卫生服务中心九星村卫生室,七宝镇九星村,121.36860726054435,31.15761346320285,一级
七宝社区卫生服务中心中华村卫生室,七宝镇中华村,121.34477768648631,31.133669313190282,一级
七宝社区卫生服务中心七宝村卫生室,七宝镇七宝村,121.34140219452462,31.139940918735675,一级
马桥社区卫生服务中心金星中心卫生室,马桥镇金星村村民委员会,121.37484180825385,30.994709942048793,一级
马桥社区卫生服务中心吴会村卫生室,马桥镇吴会村村民委员会,121.32944352138459,31.01174373156899,一级
马桥社区卫生服务中心友好村卫生室,马桥镇友好村村民委员会,121.38662693117912,30.99730208122202,一级
马桥社区卫生服务中心俞塘村卫生室,马桥镇俞塘村,121.37701506112131,31.035113274483077,一级
上海市闵行区马桥社区卫生服务中心元祥社区卫生服务站,马桥镇星星村,121.37524822849483,31.042610473210328,一级
闵行区浦江社区卫生服务中心浦航分中心,浦连路383号,121.53448317983685,31.056470421802167,一级
闵行区梅陇社区卫生服务中心朱行分中心,龙州南路285号,121.42276767734074,31.127535017809315,一级
马桥社区卫生服务中心邻松中心卫生室,马桥镇彭杜村十组,115.69390330060344,37.69490008748375,一级
马桥社区卫生服务中心旗忠村卫生室,马桥镇旗忠村,121.34107392522685,31.058343939298396,一级
虹桥社区卫生服务中心振虹中心卫生室,姚虹路108弄2号,121.40499079784922,31.189478894520438,一级
虹桥社区卫生服务中心井亭中心卫生室,虹莘路3799号,121.36780339240573,31.168639674747958,一级
虹桥社区卫生服务中心红春中心卫生室,虹梅路3321弄综合楼1楼乙,121.37867908478925,31.189360472280782,一级
虹桥社区卫生服务中心新桥中心卫生室,合川路2870号201室（乙）,121.37811100811837,31.173327024143777,一级
顾村镇社区卫生服务中心白杨村卫生室,顾村镇顾陈路,121.36854409009011,31.33266925162456,一级
顾村镇社区卫生服务中心羌介村卫生室,顾村镇羌介村老年活动室,121.3689433024081,31.35843892162155,一级
顾村镇社区卫生服务中心杨木桥村卫生室,顾村镇潘泾路,121.3967001761987,31.362585531946735,一级
大场镇祁连社区卫生服务中心葑村社区卫生服务站,大场镇祁华路226号,121.37274149324851,31.32471862924162,一级
月浦镇盛桥社区卫生服务中心钱潘社区卫生服务站,盛桥练祁河南钱潘村委会内,121.39546502474917,31.433633596554373,一级
月浦镇社区卫生服务中心沈巷社区卫生服务站,月塘路309号,121.40670702174661,31.424460516611617,一级
月浦镇社区卫生服务中心新镇社区卫生服务站,月罗路月新南路,121.39329971652569,31.418209734332688,一级
月浦镇社区卫生服务中心段泾社区卫生服务站,月新北路381号,121.39038588298489,31.425768564958506,一级
月浦镇社区卫生服务中心长春社区卫生服务站,月罗路月春路南首,121.38297449302397,31.4189327706628,一级
罗泾镇社区卫生服务中心牌楼村社区卫生服务站,罗泾镇牌楼村,121.34165433940011,31.477438311576574,一级
上海市宝山区顾村镇社区卫生服务中心杨木桥村卫生室,上海市宝山区潘泾路305号,121.39934776149578,31.35690343030621,一级
宝山区大场镇第三社区卫生服务中心,宝山区少年村路218号1号楼1-2层,121.42104528171647,31.301963433761603,一级
宝山区高境镇社区卫生服务中心高境一村二居社区卫生服务站,高境一村211号101-104室,121.47304914359962,31.320558987298416,一级
宝山区张庙街道泗塘社区卫生服务中心泗塘八村爱晖社区卫生服务站,爱晖路5-7号,121.45101556554746,31.329103981631956,一级
宝山区罗店镇社区卫生服务中心张士社区卫生服务站,富张路联杨路口,121.32821064499583,31.390564007531935,一级
宝山区月浦镇社区卫生服务中心庆安社区卫生服务站,德张路111号,121.27068083322794,30.934308152813298,一级
上海市宝山区高境镇社区卫生服务中心高境六村一居社区卫生服务站,宝山区高境路38号,121.4565269530034,31.327394345463205,一级
宝山区大场镇大场社区卫生服务中心大华二村社区卫生服务站,大华三路480号,121.40751639526626,31.276449780937032,一级
宝山区庙行镇社区卫生服务中心共和社区卫生服务站,宝山区场北路58弄8号,121.43291585278388,31.335615257360082,一级
复旦大学附属华山医院北院,宝山区陆翔路108号,121.36942262025964,31.347576030771823,三级
宝山区友谊街道社区卫生服务中心住友宝莲社区卫生服务站,宝山区友谊街道住友宝莲10号东侧,121.48300708460536,31.39414724381027,一级
上海宝罗护理院,宝山区罗店镇张桥路12号,121.34253228160235,31.411034697980465,一级
宝山区大场镇大场社区卫生服务中心大华一村社区卫生服务站,宝山区新沪路198弄12号,121.41557897562741,31.270325352042605,一级
宝山区大场镇第三社区卫生服务中心慧华苑社区卫生服务站,宝山区南陈路278弄92号,121.39009603644315,31.31116897838414,一级
宝山区大场镇祁连社区卫生服务中心锦秋社区卫生服务站,锦秋路699弄67号,121.38471027456073,31.328153006486247,一级
宝山区大场镇第三社区卫生服务中心联建社区卫生服务站,南大路146弄9号,121.39712540949832,31.302690008960727,一级
宝山区杨行镇社区卫生服务中心万科社区卫生服务站,松兰路980号,121.43985874769848,31.38334033441498,一级
宝山区罗泾镇社区卫生服务中心洋桥村社区卫生服务站,罗泾镇洋桥村,121.30063276308528,31.49875606796623,一级
宝山区罗泾镇社区卫生服务中心肖泾村社区卫生服务站,罗泾镇肖泾村,121.31898805446106,31.467348935648072,一级
宝山区顾村镇菊泉新城社区卫生服务中心保利社区卫生服务站,宝山区顾村镇菊联路419弄116号,121.35415759941714,31.350117721581622,一级
宝山区高境镇社区卫生服务中心美岸栖庭社区卫生服务站,宝山区美岸栖庭会所一层,121.48529381330715,31.328099510160154,一级
宝山区顾村镇菊泉新城社区卫生服务中心,宝山区菊盛路218号,121.36721105160946,31.354001405686056,一级
宝山区大场镇大场社区卫生服务中心中环一号社区卫生服务站,宝山区大场镇真大路315号,121.39578751674313,31.290773831253734,一级
宝山区顾村镇菊泉新城社区卫生服务中心馨佳园十二街坊社区卫生服务站,宝山区顾村镇菊泉街路1280弄13号1楼,121.36688767207528,31.363523657588505,一级
上海高逸护理院,宝山区高境镇何家湾路99弄8号,121.4892785821372,31.33319549923009,一级
上海宝济护理院,宝山区友谊街道同济路868弄2号,121.4724121195408,31.400818016747657,一级
上海昌豪门诊部,宝山区杨行镇水产西路188号,121.42476703603202,31.362394905809726,一级
宝山区罗泾镇社区卫生服务中心塘湾村社区卫生服务站,宝山区罗泾镇塘湾村,121.31492407453042,31.492969046690828,一级
宝山区罗泾镇社区卫生服务中心海星村社区卫生服务站,宝山区罗泾镇海星村,121.3443020408258,31.48593611195954,一级
宝山区大场镇祁连社区卫生服务中心红光社区卫生服务站,宝山区纬地路106号,121.39919324107242,31.32841632248427,一级
宝山区大场镇祁连社区卫生服务中心丰明村社区卫生服务站,宝山区上大路1288弄会所一楼,121.37912394685567,31.31237858510501,一级
宝山区罗泾镇社区卫生服务中心金石社区卫生服务站,宝山区罗泾镇潘泾路4785号,121.34363907161092,31.467043765632763,一级
上海爱以德护理院,宝山区大场镇业绩路8号,121.35078605749217,31.302756420004787,一级
上海益乐护理站（仅提供居家护理服务）,宝林四村12号二层206-210室,121.48805509728084,31.404726194571577,一级
上海逸乐护理站（仅提供居家护理服务）,淞宝路392号-396号二层,121.49806955653351,31.38813586445337,一级
上海市交通大学医学院附属第九人民医院第三执业点,漠河路280号,121.47328922227878,31.41044383577696,三级
上海市宝山区中西医结合医院,友谊路181号,121.47952069853103,31.408096203992468,二级
上海市第一人民医院宝山分院,同泰北路101号,121.49052812170767,31.379403894720355,二级
宝山区大场医院,宝山区环镇北路1058号,121.38768629628602,31.3086918441594,二级
宝山区罗店医院,罗店镇罗溪路121号,121.34612548051012,31.41518132263573,二级
上海市第二康复医院,长江路860弄25号,121.48108745658081,31.346225751949746,二级
宝山区仁和医院,长江西路1999号,121.43749997824592,31.334394223507594,二级
上海中冶医院,春雷路456号,121.42776710955057,31.413921571911438,二级
上海中冶医院蕴川路分院,蕴川路3739号，德都路218弄62号,121.42008144395824,31.41241598948641,二级
上海中冶医院富锦路分院,宝山区富锦路900号,121.45489029672841,31.408400713350886,二级
上海市强制医疗所,国权北路70号,121.49093652742263,31.321464731303738,二级
宝山区中西医结合医院原宝山区中医医院临时执业点,友谊支路301号,121.48218066541936,31.41180994681833,二级
宝山区精神卫生中心,盘古路323号,121.480968478717,31.411133590417588,二级
宝山区妇幼保健所,同泰北路531号,121.48674408893915,31.385196884241072,二级
宝山区老年护理院,共和新路5425号,121.43892325915708,31.33119188085307,一级
宝山区罗店镇社区卫生服务中心,罗东太路355号,121.35630655612104,31.386445892434708,一级
宝山区大场镇祁连社区卫生服务中心市台路社区卫生服务站,宝山城市工业园区市台路515弄39号二楼南侧,121.34473769438064,31.31910235861782,一级
宝山区罗店镇社区卫生服务中心宝欣苑社区卫生服务站,宝山区罗店镇美平路767号,121.3342820757758,31.3893528569351,一级
上海金悦门诊部,宝山区大场镇丰宝路47-57号,121.36637434512929,31.31839805260563,一级
宝山区罗店镇社区卫生服务中心市一路社区卫生服务站,罗店镇市一路199号,121.34302573506659,31.416880286790633,一级
宝山区大场镇祁连社区卫生服务中心,祁连山路2891号,121.37720115252719,31.31926953172899,一级
宝山区大场镇祁连社区卫生服务中心和泰苑社区卫生服务站,沪太路4099弄31号1楼,121.40180612136848,31.334640400294603,一级
宝山区大场镇第三社区卫生服务中心环镇北路社区卫生服务站,环镇北路357号,121.40427303608575,31.309695230091133,一级
宝山区友谊街道社区卫生服务中心,宝杨路333号,121.49109812373474,31.403369642396665,一级
宝山区友谊街道社区卫生服务中心宝城新村社区卫生服务站,宝城二村56号,121.48654107088056,31.412023732243778,一级
宝山区友谊街道社区卫生服务中心同济公寓社区卫生服务站,盘古路689弄24号102室,121.46723255225548,31.4081368756813,一级
宝山区张庙街道长江路社区卫生服务中心,通河路639号,121.43981825227665,31.34203965292775,一级
宝山区张庙街道长江路社区卫生服务中心通河社区卫生服务站,长江西路1619号,121.44496252698481,31.336890345571277,一级
宝山区张庙街道长江路社区卫生服务中心共江社区卫生服务站,通河路136号,121.44532100461153,31.329856589896313,一级
宝山区顾村镇社区卫生服务中心,宝山区水产西路1138号,121.40420812100336,31.354166214334175,一级
宝山区顾村镇社区卫生服务中心共富社区卫生服务站,顾村镇共富二路120号,121.42073788099455,31.34799220144068,一级
宝山区月浦镇盛桥社区卫生服务中心,盛桥一村26号,121.39917923459728,31.453861967829223,一级
宝山区张庙街道泗塘社区卫生服务中心,虎林路439号,121.45356665684615,31.33860236459261,一级
宝山区淞南镇社区卫生服务中心,淞良路301号,121.48419657893092,31.343910656603928,一级
宝山区淞南镇社区卫生服务中心塘桥社区卫生服务站,淞南镇长江南路530弄,121.47694884882715,31.337964688788567,一级
